"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",19,697,2,"728;655",1.53280166337311e-14,1.53280166337311e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",21,259,2,"620;191",8.16187395447088e-16,8.16187395447088e-16,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",28,360,2,"272;696",3.12944115066216e-15,3.12944115066216e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",29,400,2,"145;160",5.60315682740509e-15,5.60315682740509e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",30,358,2,"481;516",1.07015091233009e-14,1.07015091233009e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",30,396,2,"190;787",8.88698836742918e-15,8.88698836742918e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",30,467,2,"511;198",4.36629898903362e-15,4.36629898903362e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",31,414,2,"206;201",7.45410677627234e-15,7.45410677627234e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",31,446,2,"488;371",1.23859256184744e-15,1.23859256184744e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",32,700,2,"728;655",1.26253174581592e-14,1.26253174581592e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",32,760,2,"327;618",8.84708972748172e-16,8.84708972748172e-16,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",34,357,2,"631;323",1.38604405730547e-15,1.38604405730547e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",34,374,2,"327;564",1.15098902631061e-14,1.15098902631061e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",35,703,2,"728;655",1.20667364988947e-14,1.20667364988947e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",35,714,2,"296;740",1.24032728532342e-14,1.24032728532342e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",37,422,2,"212;603",8.04391275810445e-15,8.04391275810445e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",38,695,2,"728;655",1.07205910815367e-14,1.07205910815367e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",38,761,2,"559;281",8.46892000971877e-15,8.46892000971877e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",40,678,2,"728;655",1.03927283445771e-14,1.03927283445771e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",41,698,2,"728;655",1.0019762797242e-14,1.0019762797242e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",42,547,2,"707;192",1.61676227961038e-15,1.61676227961038e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",45,341,2,"316;571",1.04360964314765e-14,1.04360964314765e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",45,391,2,"779;752",3.85455556362047e-14,3.85455556362047e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",45,393,2,"292;327",2.38212227721135e-14,2.38212227721135e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",45,426,2,"614;252",2.2516710718179e-14,2.2516710718179e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",46,669,2,"307;275",2.70825029069499e-14,2.70825029069499e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",46,686,2,"552;622",3.36258798583344e-14,3.36258798583344e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",46,706,2,"728;655",8.50014503228635e-15,8.50014503228635e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",47,696,2,"552;622",3.40838468559923e-14,3.40838468559923e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",47,716,2,"728;655",8.33361157859258e-15,8.33361157859258e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,283,2,"267;319",1.01169073118967e-14,1.01169073118967e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,329,2,"259;554",3.96349619791181e-14,3.96349619791181e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,358,2,"276;324",2.23293605827735e-14,2.23293605827735e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,364,2,"580;762",5.77315972805081e-14,5.77315972805081e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,372,2,"709;189",2.19407825241547e-14,2.19407825241547e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,381,2,"696;633",5.71626079803877e-14,5.71626079803877e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,389,2,"779;752",3.90798504668055e-14,3.90798504668055e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,390,2,"694;272",7.13873404833976e-14,7.13873404833976e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,438,2,"607;322",1.59178226155632e-14,1.59178226155632e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,448,2,"328;123",1.7430501486615e-14,1.7430501486615e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",48,518,2,"518;193",5.16392484328776e-14,5.16392484328776e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",49,366,2,"580;762",5.79536418854332e-14,5.79536418854332e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",49,384,2,"696;633",5.72597524950424e-14,5.72597524950424e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",49,391,2,"779;752",3.91631171936524e-14,3.91631171936524e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",49,392,2,"694;323",6.29218899206307e-14,6.29218899206307e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,635,2,"613;219",7.10681513638178e-14,7.10681513638178e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,674,2,"243;785",5.84254866708989e-15,5.84254866708989e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,699,2,"552;622",3.5679792453891e-14,3.5679792453891e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,719,2,"728;655",7.71605002114484e-15,7.71605002114484e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,734,2,"645;783",4.73926453636864e-14,4.73926453636864e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",50,778,2,"618;516",7.18175519054398e-14,7.18175519054398e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,384,2,"217;557",3.69981822956333e-14,3.69981822956333e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,564,2,"697;679",1.00058850094342e-13,1.00058850094342e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,582,2,"347;267",4.59632332194815e-14,4.59632332194815e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,587,2,"326;691",1.34892097491957e-14,1.34892097491957e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,602,2,"626;299",1.1607381722456e-13,1.1607381722456e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,621,2,"241;199",1.38777878078145e-14,1.38777878078145e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,646,2,"673;318",4.9737991503207e-14,4.9737991503207e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,677,2,"307;646",9.47020240005259e-14,9.47020240005259e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,695,2,"552;622",3.64153152077051e-14,3.64153152077051e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,712,2,"280;664",1.64035451888367e-13,1.64035451888367e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,713,3,"737;728;655",7.46624984060418e-15,1.78634884662188e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,716,2,"694;276",6.83342271656784e-14,6.83342271656784e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,727,2,"645;783",4.79893902394224e-14,4.79893902394224e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,739,2,"696;792",1.69586567011493e-13,1.69586567011493e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,761,2,"693;611",1.32116539930394e-13,1.32116539930394e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,765,2,"633;778",1.15768505892788e-13,1.15768505892788e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",51,768,2,"618;516",7.20534742981727e-14,7.20534742981727e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,287,2,"348;727",8.1823436914874e-14,8.1823436914874e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,352,2,"787;569",2.49744669389429e-13,2.49744669389429e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,362,2,"580;762",5.86752868514395e-14,5.86752868514395e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,367,2,"781;714",1.23012711128467e-13,1.23012711128467e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,371,2,"550;222",1.4960255256824e-13,1.4960255256824e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,375,2,"451;687",2.10220729712773e-13,2.10220729712773e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,377,2,"696;633",5.77871084317394e-14,5.77871084317394e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,379,4,"564;481;516;672",1.95843341543878e-13,7.0038419508478e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,381,2,"779;752",3.93574062229618e-14,3.93574062229618e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,383,2,"272;292",1.95843341543878e-13,1.95843341543878e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,384,2,"618;327",2.04003480774873e-13,2.04003480774873e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,390,2,"693;503",8.83182416089312e-14,8.83182416089312e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",52,392,2,"643;760",2.45525821895853e-13,2.45525821895853e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",53,375,2,"272;292",1.29861399411624e-14,1.29861399411624e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",54,364,2,"222;550",1.70349845340922e-15,1.70349845340922e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",232,448,2,"278;732",1.33018596137902e-14,1.33018596137902e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",232,474,2,"697;679",7.13665238016858e-15,7.13665238016858e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",232,610,2,"704;296",7.60849716563428e-15,7.60849716563428e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",303,420,2,"679;697",9.87925019568792e-15,9.87925019568792e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",332,451,2,"697;679",4.51201576101568e-15,4.51201576101568e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",363,671,2,"779;327",3.04617442381527e-15,3.04617442381527e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",410,371,2,"633;481",5.21457876878628e-15,5.21457876878628e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",416,665,2,"643;276",5.04284114466458e-15,5.04284114466458e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",416,729,2,"292;618",3.61516372393567e-15,3.61516372393567e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",417,717,2,"618;292",1.78503045678013e-15,1.78503045678013e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",442,424,2,"351;291",1.13190706807487e-15,1.13190706807487e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",447,282,2,"719;191",1.29930788350663e-15,1.29930788350663e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",459,717,2,"633;327",5.15733289407905e-15,5.15733289407905e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",460,674,2,"746;187",1.72674374798731e-14,1.72674374798731e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",460,744,2,"633;327",5.74887359938714e-15,5.74887359938714e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",468,613,2,"490;111",8.12891420842732e-15,8.12891420842732e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",468,748,2,"633;327",1.21101045857941e-14,1.21101045857941e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",471,382,2,"752;779",3.3882618932779e-14,3.3882618932779e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",471,387,2,"633;696",4.92800245055491e-14,4.92800245055491e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",473,376,2,"752;779",3.3882618932779e-14,3.3882618932779e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,295,2,"348;594",5.39984723602061e-14,5.39984723602061e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,329,2,"763;313",7.98527910461644e-14,7.98527910461644e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,339,2,"318;552",1.07650000025217e-13,1.07650000025217e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,367,2,"580;762",5.96189764223709e-14,5.96189764223709e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,377,2,"550;222",4.22439860869872e-14,4.22439860869872e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,379,2,"451;565",6.50590692430342e-14,6.50590692430342e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,383,3,"696;633;326",9.32587340685131e-15,6.75293154728251e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,389,2,"779;752",3.98153732206197e-14,3.98153732206197e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,391,2,"292;272",8.47794057179385e-14,8.47794057179385e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Ichino-Yaguchi","low",800,399,2,"693;503",8.93590756945173e-14,8.93590756945173e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,376,2,"595;324",6.11455330812305e-14,6.11455330812305e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,392,2,"678;189",1.96787031114809e-14,1.96787031114809e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,403,2,"712;702",2.18602913548693e-13,2.18602913548693e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,406,2,"785;681",8.06577027390176e-14,8.06577027390176e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,415,2,"746;607",9.63673585374636e-14,9.63673585374636e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,419,2,"291;703",1.56263890715991e-13,1.56263890715991e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,424,2,"493;614",2.15910622713977e-13,2.15910622713977e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,435,2,"600;327",3.09197112358106e-14,3.09197112358106e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,443,2,"694;692",1.92068583260152e-14,1.92068583260152e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,451,3,"760;317;730",3.63598040564739e-15,4.91551244152788e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,457,2,"564;677",6.98330282489223e-14,6.98330282489223e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,460,2,"779;606",1.20403687020598e-13,1.20403687020598e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,461,3,"752;618;559",1.11022302462516e-15,1.11216591491825e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,463,3,"687;516;672",4.10782519111308e-14,1.36224365121507e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,464,2,"727;726",1.49658063719471e-13,1.49658063719471e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,467,3,"762;481;795",1.77718950666872e-13,3.72063491127506e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,468,3,"271;211;781",5.74540415243519e-15,1.60177426877794e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,469,3,"565;599;714",1.19348975147204e-15,1.83797421726695e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,471,2,"550;609",1.24289467606786e-13,1.24289467606786e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,473,3,"259;655;619",6.18949336228525e-15,2.11719530796017e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,478,2,"740;507",1.02501340748518e-13,1.02501340748518e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,490,2,"751;615",1.60815805116954e-13,1.60815805116954e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,491,2,"637;626",1.55653268052447e-13,1.55653268052447e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,495,2,"755;735",1.21208598713451e-13,1.21208598713451e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,502,2,"720;748",2.25874874359988e-13,2.25874874359988e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,508,2,"707;701",1.58317803311547e-13,1.58317803311547e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,524,2,"670;479",5.86197757002083e-14,5.86197757002083e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,530,3,"623;574;697",1.7938428520381e-13,3.92769150536765e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,533,2,"478;313",1.26287869051112e-13,1.26287869051112e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,537,2,"506;199",9.81992265280951e-14,9.81992265280951e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",1,576,2,"543;176",2.06223926824123e-13,2.06223926824123e-13,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",2,495,2,"251;315",7.88952236874252e-15,7.88952236874252e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",2,529,2,"714;600",2.12954653910913e-14,2.12954653910913e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",2,551,3,"784;728;584",7.06379399417756e-15,1.630293122723e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",2,554,2,"481;560",1.25559285191201e-14,1.25559285191201e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",2,561,2,"512;782",1.91964499851593e-14,1.91964499851593e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,481,2,"533;747",1.74443792744228e-14,1.74443792744228e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,585,2,"626;490",1.67990621413594e-14,1.67990621413594e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,689,2,"500;716",7.18869408444789e-15,7.18869408444789e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,726,2,"666;619",2.49592013723543e-14,2.49592013723543e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,729,2,"709;693",1.8249290967276e-15,1.8249290967276e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,736,2,"779;781",9.41607902760211e-15,9.41607902760211e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,739,2,"752;327",2.08860706507608e-14,2.08860706507608e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",3,743,2,"274;516",3.12944115066216e-14,3.12944115066216e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",4,513,2,"492;236",2.15799600411515e-14,2.15799600411515e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",4,565,2,"670;608",6.52256026967279e-15,6.52256026967279e-15,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",4,584,2,"615;622",1.71182512609391e-14,1.71182512609391e-14,"tolerance_near_tie"
"ScenarioII",59,"IMDS","Wasserstein","low",4,616,2,"571;793",1.88737914186277e-15,1.88737914186277e-15,"tolerance_near_tie"
