"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","level","rep"
"C-PCA","Wasserstein",0.874898066783831,0.119309900410076,0.873504234750515,0.132404709477953,0.299,0.0446666666666667,FALSE,0,"L2",16
"C-PCA","Centers-Euclidean",0.834606912712361,0.138010544815466,0.833340177987096,0.155952495324189,0.209666666666667,0.0503333333333333,FALSE,0,"L2",16
"V-PCA","Int-Euclidean",0.897555360281195,0.0862226127709431,0.893799006208777,0.103074697993182,0.315,0.0723333333333333,FALSE,0,"L2",16
"V-PCA","Hausdorff",0.93311072056239,0.0535043936731107,0.926892910989718,0.0625024490151206,0.362,0.0493333333333333,FALSE,0,"L2",16
"V-PCA","Ichino-Yaguchi",0.884968951376684,0.105574692442882,0.880586619910858,0.118255484511985,0.313,0.0496666666666667,FALSE,0,"L2",16
"V-PCA","Wasserstein",0.875520796719391,0.118165202108963,0.873040985175725,0.133467162165253,0.300333333333333,0.046,FALSE,0,"L2",16
"V-PCA","Centers-Euclidean",0.834961335676626,0.137304042179262,0.833404640701349,0.155653955737036,0.211666666666667,0.0523333333333333,FALSE,0,"L2",16
"MR-PCA","Int-Euclidean",0.790261862917399,0.159581722319859,0.79066778244425,0.183386427950443,0.165666666666667,0.039,FALSE,0,"L2",16
"MR-PCA","Hausdorff",0.762492677211482,0.181599297012302,0.771620341478909,0.204775138117391,0.159666666666667,0.034,FALSE,0,"L2",16
"MR-PCA","Ichino-Yaguchi",0.790844756883421,0.164030462800234,0.794054429927157,0.18543834108375,0.165,0.0453333333333333,FALSE,0,"L2",16
"MR-PCA","Wasserstein",0.814893966022261,0.133912126537786,0.815304601292969,0.154758866616834,0.18,0.0436666666666667,FALSE,0,"L2",16
"MR-PCA","Centers-Euclidean",0.834606912712361,0.138010544815466,0.833340177987096,0.155952495324189,0.209666666666667,0.0503333333333333,FALSE,0,"L2",16
"SPCA","Int-Euclidean",0.89713942589338,0.0870919742237845,0.894150474612299,0.102321744629092,0.314333333333333,0.069,FALSE,0,"L2",16
"SPCA","Hausdorff",0.932981253661394,0.0539648506151142,0.926648912170588,0.063172974847567,0.361666666666667,0.0466666666666667,FALSE,0,"L2",16
"SPCA","Ichino-Yaguchi",0.884884007029877,0.10580316344464,0.881551348412911,0.116299972228376,0.311,0.0476666666666667,FALSE,0,"L2",16
"SPCA","Wasserstein",0.874898066783831,0.119309900410076,0.873504234750515,0.132404709477953,0.299,0.0446666666666667,FALSE,0,"L2",16
"SPCA","Centers-Euclidean",0.834606912712361,0.138010544815466,0.833340177987096,0.155952495324189,0.209666666666667,0.0503333333333333,FALSE,0,"L2",16
"IMDS","Int-Euclidean",0.43786467486819,-0.0376883421206795,0.431959373291619,-0.0581958115969329,0.0246666666666667,0.000666666666666666,FALSE,0,"L2",16
"IMDS","Hausdorff",0.573077328646749,-0.10311072056239,0.57523551765064,-0.129729537540282,0.0573333333333333,-0.00333333333333333,FALSE,0,"L2",16
"IMDS","Ichino-Yaguchi",0.540186291739895,-0.0511306385471588,0.538222418010382,-0.0561590692314813,0.046,-0.00066666666666667,FALSE,0,"L2",16
"IMDS","Wasserstein",0.530294083186878,-0.0365858230814294,0.523743890511331,-0.040007029644405,0.045,0.002,FALSE,0,"L2",16
"IMDS","Centers-Euclidean",0.496405389572349,-0.0278945518453427,0.492982147405149,-0.0253066400280142,0.0303333333333333,-0.002,FALSE,0,"L2",16
"Int-UMAP","Int-Euclidean",0.770231400117165,0.0646432337434095,0.774494977081885,0.0835069297801621,0.160333333333333,0.027,FALSE,0,"L2",16
"Int-UMAP","Hausdorff",0.831855887521968,0.0319015817223198,0.846112497645399,0.0316439036065192,0.244,0.02,FALSE,0,"L2",16
"Int-UMAP","Ichino-Yaguchi",0.776313415348565,0.0238582308142941,0.802597791349899,0.0301976099209023,0.231666666666667,0.022,FALSE,0,"L2",16
"Int-UMAP","Wasserstein",0.75987287639133,0.0424897480960751,0.783721034572064,0.0441366532782568,0.201333333333333,0.0156666666666667,FALSE,0,"L2",16
"Int-UMAP","Centers-Euclidean",0.67377035735208,0.0176285881663737,0.67852367028189,0.0172330281832092,0.125333333333333,0.00566666666666667,FALSE,0,"L2",16
"C-PCA","CR-Euclidean",0.906165787932045,0.0823702401874634,0.902820707376582,0.0938243629758961,0.328,0.058,FALSE,0,"L2",16
"V-PCA","CR-Euclidean",0.906488576449912,0.0818207381370826,0.902373994122978,0.0947975396398102,0.328333333333333,0.0606666666666667,FALSE,0,"L2",16
"MR-PCA","CR-Euclidean",0.778622729935559,0.17726654950205,0.782192971184599,0.199114126637685,0.16,0.041,FALSE,0,"L2",16
"SPCA","CR-Euclidean",0.906165787932045,0.0823702401874634,0.902820707376582,0.0938243629758961,0.328,0.058,FALSE,0,"L2",16
"IMDS","CR-Euclidean",0.556657879320445,-0.0751107205623901,0.557389810439091,-0.0878907413027916,0.0516666666666667,0.00566666666666667,FALSE,0,"L2",16
"Int-UMAP","CR-Euclidean",0.801371997656708,0.0251786760398359,0.823383556373711,0.0334166681634789,0.235,0.0286666666666667,FALSE,0,"L2",16
"C-PCA","Int-Euclidean",0.910506736965436,0.0699718804920914,0.908205202366713,0.0789656490032075,0.328666666666667,0.0646666666666667,FALSE,0,"L2",17
"C-PCA","Hausdorff",0.936500878734622,0.0484792032806093,0.929356997090658,0.0578621069006422,0.355666666666667,0.0623333333333333,FALSE,0,"L2",17
"C-PCA","Ichino-Yaguchi",0.886420620972466,0.0964171060339778,0.884715162769505,0.105452618369832,0.293333333333333,0.061,FALSE,0,"L2",17
"C-PCA","Wasserstein",0.876636789689514,0.11360632688928,0.876700480806799,0.125348357336829,0.286,0.064,FALSE,0,"L2",17
"C-PCA","Centers-Euclidean",0.837885764499121,0.13924194493263,0.837746981313489,0.1529298910029,0.215333333333333,0.0443333333333333,FALSE,0,"L2",17
"V-PCA","Int-Euclidean",0.910983011130639,0.0690638547158758,0.90841936626351,0.078541186823201,0.329,0.066,FALSE,0,"L2",17
"V-PCA","Hausdorff",0.93672934973638,0.0480972466315174,0.929540924612399,0.0575995875245995,0.357,0.0626666666666666,FALSE,0,"L2",17
"V-PCA","Ichino-Yaguchi",0.886156414762742,0.0969666080843585,0.884112803302137,0.106773146052185,0.294,0.0613333333333333,FALSE,0,"L2",17
"V-PCA","Wasserstein",0.876720562390158,0.113506736965436,0.876540255115145,0.125676945238011,0.286,0.0633333333333333,FALSE,0,"L2",17
"V-PCA","Centers-Euclidean",0.83781136496778,0.139367311072056,0.837088015477192,0.154269088155794,0.215,0.044,FALSE,0,"L2",17
"MR-PCA","Int-Euclidean",0.786605741066198,0.164780316344464,0.790692404621972,0.186642854302752,0.162333333333333,0.0303333333333333,FALSE,0,"L2",17
"MR-PCA","Hausdorff",0.756766842413591,0.188146455770357,0.770811078037957,0.199681879038227,0.142666666666667,0.014,FALSE,0,"L2",17
"MR-PCA","Ichino-Yaguchi",0.787606326889279,0.165438781487991,0.79420691441289,0.182081087923059,0.154333333333333,0.028,FALSE,0,"L2",17
"MR-PCA","Wasserstein",0.813400702987698,0.129639132981839,0.816704529875835,0.147097802326522,0.169,0.0233333333333333,FALSE,0,"L2",17
"MR-PCA","Centers-Euclidean",0.837885764499121,0.13924194493263,0.837746981313489,0.1529298910029,0.215333333333333,0.0443333333333333,FALSE,0,"L2",17
"SPCA","Int-Euclidean",0.910506736965436,0.0699718804920914,0.908205202366713,0.0789656490032075,0.328666666666667,0.0646666666666667,FALSE,0,"L2",17
"SPCA","Hausdorff",0.936500878734622,0.0484792032806093,0.929356997090658,0.0578621069006422,0.355666666666667,0.0623333333333333,FALSE,0,"L2",17
"SPCA","Ichino-Yaguchi",0.886420620972466,0.0964171060339778,0.884715162769505,0.105452618369832,0.293333333333333,0.061,FALSE,0,"L2",17
"SPCA","Wasserstein",0.876636789689514,0.11360632688928,0.876700480806799,0.125348357336829,0.286,0.064,FALSE,0,"L2",17
"SPCA","Centers-Euclidean",0.837885764499121,0.13924194493263,0.837746981313489,0.1529298910029,0.215333333333333,0.0443333333333333,FALSE,0,"L2",17
"IMDS","Int-Euclidean",0.40719273579379,-0.067444639718805,0.406542186386746,-0.0838414020724786,0.023,0.00533333333333333,FALSE,0,"L2",17
"IMDS","Hausdorff",0.576441124780316,-0.0961300527240774,0.57990189585472,-0.101928776914028,0.0576666666666667,0.00333333333333333,FALSE,0,"L2",17
"IMDS","Ichino-Yaguchi",0.545859402460457,-0.0598008201523139,0.54345858888524,-0.053322674494918,0.0503333333333333,0.00233333333333334,FALSE,0,"L2",17
"IMDS","Wasserstein",0.531974223784417,-0.0331903925014646,0.530029804986089,-0.0342200433753163,0.045,-0.004,FALSE,0,"L2",17
"IMDS","Centers-Euclidean",0.499785588752197,-0.00553954305799653,0.495166955206013,-0.00488715954621555,0.0276666666666667,0.00266666666666667,FALSE,0,"L2",17
"Int-UMAP","Int-Euclidean",0.779131810193322,0.0298793204452256,0.791849696868653,0.0384121830998997,0.169333333333333,0.0106666666666667,FALSE,0,"L2",17
"Int-UMAP","Hausdorff",0.831747510251904,0.0315582893966023,0.844335981846661,0.0357178350783094,0.26,0.00600000000000001,FALSE,0,"L2",17
"Int-UMAP","Ichino-Yaguchi",0.772906854130053,0.0166162858816638,0.797063348011305,0.0325280207091267,0.238666666666667,-0.00399999999999999,FALSE,0,"L2",17
"Int-UMAP","Wasserstein",0.757210896309315,0.0268459285295841,0.779755539088062,0.0426667299165792,0.224333333333333,0.013,FALSE,0,"L2",17
"Int-UMAP","Centers-Euclidean",0.664848857644991,0.00853778558875218,0.671009395682395,0.0128949515669936,0.121666666666667,-0.0113333333333333,FALSE,0,"L2",17
"C-PCA","CR-Euclidean",0.910022847100176,0.0744030462800234,0.906255891491398,0.0858195830019237,0.323333333333333,0.0663333333333333,FALSE,0,"L2",17
"V-PCA","CR-Euclidean",0.910478617457528,0.0735547744581136,0.906758043600375,0.0848112473696403,0.324,0.0676666666666667,FALSE,0,"L2",17
"MR-PCA","CR-Euclidean",0.7752460456942,0.17785237258348,0.783923564015897,0.192198725084409,0.15,0.021,FALSE,0,"L2",17
"SPCA","CR-Euclidean",0.910022847100176,0.0744030462800234,0.906255891491398,0.0858195830019237,0.323333333333333,0.0663333333333333,FALSE,0,"L2",17
"IMDS","CR-Euclidean",0.558,-0.0668306971294669,0.557471829609648,-0.0681338573864921,0.0553333333333333,-0.000666666666666666,FALSE,0,"L2",17
"Int-UMAP","CR-Euclidean",0.799324545987112,0.0188412419449326,0.819102576620284,0.0354056967599618,0.256,0.004,FALSE,0,"L2",17
"C-PCA","Int-Euclidean",0.893955477445811,0.0883608670181605,0.892788860585065,0.0980361485531659,0.307333333333333,0.0626666666666667,FALSE,0,"L2",18
"C-PCA","Hausdorff",0.929233157586409,0.0524838898652606,0.923149170159612,0.0614325061258001,0.346,0.0663333333333333,FALSE,0,"L2",18
"C-PCA","Ichino-Yaguchi",0.880516110134739,0.0981218512009374,0.880112120448712,0.105908630281694,0.292666666666667,0.066,FALSE,0,"L2",18
"C-PCA","Wasserstein",0.869575278265964,0.120879906268307,0.87138669906536,0.125716425772006,0.284,0.0573333333333333,FALSE,0,"L2",18
"C-PCA","Centers-Euclidean",0.827676039835969,0.142677211482132,0.826083741195482,0.163425484771432,0.220666666666667,0.0576666666666667,FALSE,0,"L2",18
"V-PCA","Int-Euclidean",0.894343878148799,0.0880011716461629,0.892847869529554,0.0981266803636502,0.309333333333333,0.0613333333333333,FALSE,0,"L2",18
"V-PCA","Hausdorff",0.929669595782074,0.0517398945518454,0.924121184683143,0.0595874202064741,0.347333333333333,0.0643333333333333,FALSE,0,"L2",18
"V-PCA","Ichino-Yaguchi",0.880617457527827,0.0988963093145869,0.880371213276095,0.106511595382327,0.293,0.0596666666666667,FALSE,0,"L2",18
"V-PCA","Wasserstein",0.869508494434681,0.121294669009959,0.871013737205518,0.126711873467015,0.282666666666667,0.051,FALSE,0,"L2",18
"V-PCA","Centers-Euclidean",0.828134739308729,0.14184417106034,0.825182294844994,0.165253299780176,0.222333333333333,0.0596666666666667,FALSE,0,"L2",18
"MR-PCA","Int-Euclidean",0.776638547158758,0.155920328060926,0.77952951122709,0.180129696094917,0.155666666666667,0.0266666666666667,FALSE,0,"L2",18
"MR-PCA","Hausdorff",0.763891622729935,0.16485647334505,0.774413300259156,0.18424437156376,0.158666666666667,0.0303333333333333,FALSE,0,"L2",18
"MR-PCA","Ichino-Yaguchi",0.779669595782074,0.159386057410662,0.78303775282886,0.184539355646122,0.160333333333333,0.0313333333333333,FALSE,0,"L2",18
"MR-PCA","Wasserstein",0.803807850029291,0.129199765670767,0.804046318739951,0.154001996977821,0.170666666666667,0.0363333333333333,FALSE,0,"L2",18
"MR-PCA","Centers-Euclidean",0.827676039835969,0.142677211482132,0.826083741195482,0.163425484771432,0.220666666666667,0.0576666666666667,FALSE,0,"L2",18
"SPCA","Int-Euclidean",0.893955477445811,0.0883608670181605,0.892788860585065,0.0980361485531659,0.307333333333333,0.0626666666666667,FALSE,0,"L2",18
"SPCA","Hausdorff",0.929233157586409,0.0524838898652606,0.923149170159612,0.0614325061258001,0.346,0.0663333333333333,FALSE,0,"L2",18
"SPCA","Ichino-Yaguchi",0.880516110134739,0.0981218512009374,0.880112120448712,0.105908630281694,0.292666666666667,0.066,FALSE,0,"L2",18
"SPCA","Wasserstein",0.869575278265964,0.120879906268307,0.87138669906536,0.125716425772006,0.284,0.0573333333333333,FALSE,0,"L2",18
"SPCA","Centers-Euclidean",0.827676039835969,0.142677211482132,0.826083741195482,0.163425484771432,0.220666666666667,0.0576666666666667,FALSE,0,"L2",18
"IMDS","Int-Euclidean",0.436379027533685,-0.0800925600468658,0.425780952964325,-0.0824893845307602,0.0273333333333333,0,FALSE,0,"L2",18
"IMDS","Hausdorff",0.579059168131224,-0.0780433509080257,0.582204042989676,-0.0905962025796446,0.044,-0.00333333333333333,FALSE,0,"L2",18
"IMDS","Ichino-Yaguchi",0.540825424721734,-0.0349349736379614,0.541124760759509,-0.0416969045769141,0.0373333333333333,-0.00533333333333333,TRUE,0,"L2",18
"IMDS","Wasserstein",0.527919742237844,-0.0203362624487405,0.522810923597637,-0.0229315459399314,0.0366666666666667,0.00133333333333334,FALSE,0,"L2",18
"IMDS","Centers-Euclidean",0.499243702401875,0.00736379613356763,0.495227042622919,0.0136242322696448,0.0306666666666667,0.003,TRUE,0,"L2",18
"Int-UMAP","Int-Euclidean",0.829132981839484,0.0703456356180434,0.833459555288637,0.0687194579298273,0.211666666666667,0.0113333333333333,FALSE,0,"L2",18
"Int-UMAP","Hausdorff",0.865282366725249,0.0453837141183363,0.873345710819251,0.0478143931316736,0.278333333333333,0.00899999999999999,FALSE,0,"L2",18
"Int-UMAP","Ichino-Yaguchi",0.813134739308729,0.0430216754540129,0.828259245732512,0.0493930510759931,0.257,0.0183333333333333,FALSE,0,"L2",18
"Int-UMAP","Wasserstein",0.794386057410662,0.068631517281781,0.810404749546466,0.0650089186982247,0.230666666666667,0.00533333333333333,FALSE,0,"L2",18
"Int-UMAP","Centers-Euclidean",0.702229056824839,0.0237762155828939,0.707630766507575,0.0191458575222032,0.138666666666667,-0.003,FALSE,0,"L2",18
"C-PCA","CR-Euclidean",0.901528412419449,0.0765869947275922,0.900076808728734,0.0865925905797852,0.317666666666667,0.072,FALSE,0,"L2",18
"V-PCA","CR-Euclidean",0.901375512595196,0.0771411833626245,0.899657100270915,0.0877532034468746,0.316666666666667,0.068,FALSE,0,"L2",18
"MR-PCA","CR-Euclidean",0.769842413591096,0.168202694786175,0.775896484609776,0.1875214201509,0.158333333333333,0.0276666666666667,FALSE,0,"L2",18
"SPCA","CR-Euclidean",0.901528412419449,0.0765869947275922,0.900076808728734,0.0865925905797852,0.317666666666667,0.072,FALSE,0,"L2",18
"IMDS","CR-Euclidean",0.556157000585823,-0.0538816637375513,0.560173995596762,-0.0633634676181173,0.0373333333333333,-0.00366666666666667,FALSE,0,"L2",18
"Int-UMAP","CR-Euclidean",0.833961921499707,0.0437949619214997,0.849417796836675,0.0534661827127243,0.261333333333333,0.012,FALSE,0,"L2",18
"C-PCA","Int-Euclidean",0.895312243702402,0.0933380199179847,0.895822179011683,0.0967289202395575,0.321,0.062,FALSE,0,"L2",19
"C-PCA","Hausdorff",0.93018043350908,0.0541066198008201,0.924933376502934,0.0610620642837109,0.334666666666667,0.063,FALSE,0,"L2",19
"C-PCA","Ichino-Yaguchi",0.88268424135911,0.104145284124194,0.880008372169854,0.111407135541953,0.285666666666667,0.0526666666666667,FALSE,0,"L2",19
"C-PCA","Wasserstein",0.871695957820738,0.12327475102519,0.871884149648679,0.130969409302619,0.269,0.0493333333333333,FALSE,0,"L2",19
"C-PCA","Centers-Euclidean",0.830440538957235,0.142415934387815,0.835651008935892,0.150870180629162,0.206333333333333,0.0443333333333333,FALSE,0,"L2",19
"V-PCA","Int-Euclidean",0.895564733450498,0.0928588166373755,0.895898584752503,0.0965316987222443,0.321333333333333,0.061,FALSE,0,"L2",19
"V-PCA","Hausdorff",0.930042765084944,0.0542952548330404,0.92493473130992,0.0610088898366141,0.334333333333333,0.0616666666666667,FALSE,0,"L2",19
"V-PCA","Ichino-Yaguchi",0.883029291154071,0.103335676625659,0.880175937614708,0.110944810920374,0.285666666666667,0.0523333333333333,FALSE,0,"L2",19
"V-PCA","Wasserstein",0.871836555360281,0.122981839484476,0.872148485156919,0.130404547668711,0.269666666666667,0.051,FALSE,0,"L2",19
"V-PCA","Centers-Euclidean",0.830555360281195,0.142195664909197,0.835404413339407,0.151351956134036,0.206,0.0436666666666667,FALSE,0,"L2",19
"MR-PCA","Int-Euclidean",0.784243702401875,0.15986877562976,0.790992725799501,0.175113581951545,0.168,0.0253333333333333,FALSE,0,"L2",19
"MR-PCA","Hausdorff",0.753117750439367,0.183388400702988,0.762309060872361,0.20534098841498,0.142666666666667,0.0316666666666667,FALSE,0,"L2",19
"MR-PCA","Ichino-Yaguchi",0.784482718219098,0.16124194493263,0.791074282877251,0.177166938165381,0.16,0.037,FALSE,0,"L2",19
"MR-PCA","Wasserstein",0.807531341534857,0.129213825424722,0.813926863911212,0.142439983585727,0.177666666666667,0.0296666666666667,FALSE,0,"L2",19
"MR-PCA","Centers-Euclidean",0.830440538957235,0.142415934387815,0.835651008935892,0.150870180629162,0.206333333333333,0.0443333333333333,FALSE,0,"L2",19
"SPCA","Int-Euclidean",0.895312243702402,0.0933380199179847,0.895822179011683,0.0967289202395575,0.321,0.062,FALSE,0,"L2",19
"SPCA","Hausdorff",0.93018043350908,0.0541066198008201,0.924933376502934,0.0610620642837109,0.334666666666667,0.063,FALSE,0,"L2",19
"SPCA","Ichino-Yaguchi",0.88268424135911,0.104145284124194,0.880008372169854,0.111407135541953,0.285666666666667,0.0526666666666667,FALSE,0,"L2",19
"SPCA","Wasserstein",0.871695957820738,0.12327475102519,0.871884149648679,0.130969409302619,0.269,0.0493333333333333,FALSE,0,"L2",19
"SPCA","Centers-Euclidean",0.830440538957235,0.142415934387815,0.835651008935892,0.150870180629162,0.206333333333333,0.0443333333333333,FALSE,0,"L2",19
"IMDS","Int-Euclidean",0.494046865846514,-0.0292747510251904,0.478020534882404,-0.0206295868660021,0.0353333333333333,0.002,FALSE,0,"L2",19
"IMDS","Hausdorff",0.571832454598711,-0.101312243702402,0.578569677684894,-0.122610442100002,0.0633333333333333,0.00833333333333333,TRUE,0,"L2",19
"IMDS","Ichino-Yaguchi",0.545784417106034,-0.0474212067955477,0.542796617910502,-0.0580467168152502,0.0553333333333333,0.00066666666666667,TRUE,0,"L2",19
"IMDS","Wasserstein",0.532579379027534,-0.0334422964264792,0.53107626864817,-0.042314291271681,0.0506666666666667,0.00666666666666667,FALSE,0,"L2",19
"IMDS","Centers-Euclidean",0.503286467486819,0.00292208553016993,0.499646577296996,-0.00278171580125586,0.037,0.00266666666666667,FALSE,0,"L2",19
"Int-UMAP","Int-Euclidean",0.738875805506737,0.0530064440538957,0.744564559661631,0.0728259631065717,0.158,0.0193333333333333,FALSE,0,"L2",19
"Int-UMAP","Hausdorff",0.824882835383714,0.0277668424135911,0.839957181190888,0.0293661038499086,0.258666666666667,-0.00333333333333334,FALSE,0,"L2",19
"Int-UMAP","Ichino-Yaguchi",0.770388400702988,0.0128283538371412,0.792772605204025,0.0266164797033026,0.24,0.00533333333333333,FALSE,0,"L2",19
"Int-UMAP","Wasserstein",0.752728763913298,0.0234469830111307,0.774002346234013,0.0336117358063435,0.218666666666667,-0.00166666666666666,FALSE,0,"L2",19
"Int-UMAP","Centers-Euclidean",0.662172817809022,0.0192841241944933,0.666239354402616,0.0124639463984625,0.123333333333333,-0.00666666666666666,FALSE,0,"L2",19
"C-PCA","CR-Euclidean",0.903398945518453,0.0824721734036321,0.900697387087776,0.0906261787396473,0.306333333333333,0.061,FALSE,0,"L2",19
